user_id,name,age,learning_style_Problem-Solving,learning_style_Text-based,learning_style_Visual,learning_style_string,study_preference_Solo,study_preference_string,study_level_Beginner,study_level_Intermediate,study_level_string,Algorithms,Artificial Intelligence,Augmented Reality,Big Data,Bioinformatics,Blockchains,Cloud Computing,Compiler Design,Computer Architecture,Computer Networks,Computer Vision,Cryptography,Cybersecurity,Data Mining,Data Structures,Database Management,Deep Learning,Digital Logic,Distributed Systems,Embedded Systems,Ethical Hacking,Game Development,Graph Theory,Human-Computer Interaction,Image Processing,Internet of Things,Linear Algebra,Machine Learning,Mathematics for CS,Mobile Computing,Natural Language Processing,Network Security,Neural Networks,Operating System Internals,Operating Systems,Optimization Techniques,Parallel Computing,Pattern Recognition,Physics for CS,Probability & Statistics,Programming Languages,Quantum Computing,Reinforcement Learning,Signal Processing,Software Engineering,Software Testing,Speech Recognition,Theory of Computation,Virtual Reality,Web Development,Wireless Networks,string,recommendations
364,Ray Harris,0.8333333333333334,False,False,True,False,True,False,False,True,False,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"[(40, 0.7197075645185521), (495, 0.6887846319135565), (235, 0.6884409379761116)]"
365,Elizabeth Stewart,0.8333333333333334,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(338, 0.7942437015259745), (266, 0.7930610145173375), (241, 0.7564045923879218)]"
366,Ashley Cruz,1.0,False,False,True,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"[(139, 0.694498727377151), (204, 0.6904829493446357), (37, 0.6664116308114527)]"
367,Kevin Thompson,0.7333333333333333,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"[(210, 0.7431454146584776), (331, 0.7326125102630515), (60, 0.683877910012394)]"
368,Joshua Wallace,0.7333333333333333,False,False,False,False,True,False,False,True,False,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(297, 0.6871553525502152), (141, 0.6863289842111331), (209, 0.6823898813259025)]"
369,Tammy Love,0.6666666666666666,False,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"[(430, 0.6836501818419722), (394, 0.6561707719340293), (97, 0.6522952405939451)]"
370,Jeffery Dennis,0.8666666666666667,False,False,True,False,True,False,False,True,False,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"[(86, 0.7110513311544059), (5, 0.6960368102536367), (332, 0.6956184273942532)]"
371,Lauren Stafford,0.6666666666666666,True,False,False,False,True,False,False,True,False,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(452, 0.7146175840779209), (88, 0.6570468768934206), (63, 0.6537367089139999)]"
372,Sara Holden,0.8333333333333334,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(222, 0.854356266222329), (8, 0.7950803994917962), (41, 0.7947046162186597)]"
373,Brianna Wells,0.7666666666666666,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(153, 0.8689736811497794), (319, 0.7713829436675653), (221, 0.7678922587674253)]"
374,Joseph Bishop,0.6333333333333333,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(201, 0.8441950840931798), (118, 0.8136792205187063), (94, 0.7326495935414324)]"
375,David Parker,1.0,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(244, 0.8017940085884404), (465, 0.8009941542869454), (8, 0.761335953572697)]"
376,Chris Evans,0.9666666666666668,False,False,True,False,True,False,False,True,False,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[(139, 0.755430161757124), (14, 0.7153696818765806), (177, 0.7106950381962603)]"
377,Chris Graham,1.0,False,False,False,False,True,False,False,True,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(65, 0.6953111600790204), (495, 0.6953111600790204), (376, 0.6434806242275939)]"
378,William Merritt,0.6333333333333333,False,False,True,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(417, 0.707553244542732), (29, 0.6817725443990773), (490, 0.6817326384314527)]"
379,Joshua Ochoa,1.0,False,False,False,False,True,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(295, 0.8992801614095625), (39, 0.8153374001614734), (187, 0.781756519541484)]"
380,Brenda Scott,0.8333333333333334,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"[(112, 0.5696203701595237), (431, 0.5668340723765036), (343, 0.5623396413927291)]"
381,Michael Mayo,0.6666666666666666,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(271, 0.7876914874525176), (129, 0.7691474362978646), (32, 0.7690604267979159)]"
382,Jerry Mann,0.6333333333333333,True,False,False,False,True,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(500, 0.7626150720959688), (406, 0.715949502181533), (277, 0.6831563689684287)]"
383,Donna Jacobs,0.9666666666666668,False,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[(476, 0.6648356763802253), (484, 0.6595226234476402), (234, 0.6582670526980692)]"
384,Russell Hines,0.7333333333333333,False,False,False,False,True,False,False,True,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(470, 0.652122122696776), (484, 0.6280066301786128), (378, 0.624329156174184)]"
385,Shawn Hooper,0.8,True,False,False,False,True,False,False,True,False,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[(136, 0.7462988847080342), (105, 0.7128345789138434), (322, 0.6794469899745784)]"
386,Dr. Alec Gross DDS,0.9666666666666668,False,False,True,False,True,False,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(308, 0.8158539333476869), (95, 0.7955400095211341), (100, 0.7507986863721423)]"
387,William Ross,0.9,False,True,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"[(192, 0.5558561840422073), (444, 0.5333500840133222), (467, 0.5286981658702752)]"
388,Shelby Luna,0.9666666666666668,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(110, 0.6989614741727974), (82, 0.6989614741727974), (93, 0.6934742312235165)]"
389,Jennifer Meyers,0.9333333333333332,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(85, 0.5164996632438574), (106, 0.4986483488301749), (483, 0.4950989216628502)]"
390,Dakota Byrd,0.9333333333333332,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"[(161, 0.5992044677001446), (354, 0.5906311539081914), (126, 0.5858432175977326)]"
391,Eric Hansen,0.6666666666666666,False,False,True,False,True,False,True,False,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(36, 0.8259120806364926), (31, 0.8124241711568345), (192, 0.8124226036178228)]"
392,April Williams,0.8,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[(282, 0.6872994079227371), (285, 0.6568555972404775), (318, 0.6538396776412764)]"
393,Patrick Holmes,0.6666666666666666,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(146, 0.7706904548051728), (89, 0.7344238880588888), (449, 0.7327344791621117)]"
394,Brandon Hicks,0.8333333333333334,False,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(343, 0.6948093605922729), (369, 0.6561707719340293), (383, 0.6341556496614403)]"
395,Joseph Chang,0.7666666666666666,False,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(398, 0.8953142853136072), (115, 0.8512195702850244), (120, 0.8367185662711619)]"
396,Jennifer Parks,0.9333333333333332,False,False,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[(333, 0.8640084273364744), (209, 0.6838042152174811), (111, 0.6831558558948421)]"
397,Steven Schmidt,1.0,False,True,False,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[(237, 0.6285466955358264), (302, 0.6000266677711027), (482, 0.576767390754165)]"
398,Dillon Hunt,1.0,False,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(395, 0.8953142853136072), (257, 0.7904194508769076), (100, 0.7872716902927267)]"
399,Jeffrey Smith,0.8,False,False,False,False,True,False,False,True,False,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(162, 0.7076738528776594), (338, 0.6929692447113567), (53, 0.6587283382367645)]"
400,Alicia Davis,0.6,False,True,False,False,True,False,False,True,False,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[(72, 0.8798785929976561), (345, 0.6527998962858513), (264, 0.6288270341171828)]"
401,Sue Johnson,0.8666666666666667,False,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(328, 0.7799450109998053), (477, 0.7654691459546947), (279, 0.7326146268538387)]"
402,Marc Sawyer,0.8333333333333334,True,False,False,False,True,False,False,True,False,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(442, 0.7515780235226636), (207, 0.7361356348596393), (47, 0.7072897246024463)]"
403,Nicole Davis,0.6666666666666666,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(323, 0.7886883926953216), (449, 0.769060426797916), (375, 0.7521804311928877)]"
404,Ian Manning,0.7333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[(417, 0.6883793565885149), (126, 0.685461323392358), (362, 0.6659662999787961)]"
405,Anthony Suarez,0.6666666666666666,True,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(82, 0.6231769528497559), (136, 0.5941759110223067), (250, 0.5261583751745638)]"
406,Eric Erickson,0.8666666666666667,True,False,False,False,True,False,False,True,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(382, 0.715949502181533), (355, 0.6940107129519656), (258, 0.6824685124296154)]"
407,Kevin Hanson,0.9333333333333332,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"[(303, 0.6649746858251266), (426, 0.6632515308074024), (440, 0.6519766960897204)]"
408,Ana Wilson,0.9666666666666668,False,False,False,False,True,False,False,True,False,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(200, 0.690748217507087), (136, 0.6678922648669718), (20, 0.667181925738836)]"
409,Antonio Ford,0.9666666666666668,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(343, 0.6970021611322652), (326, 0.6947301345304866), (253, 0.6859598136466476)]"
410,Cesar Nichols,0.7333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(139, 0.8138795981514715), (80, 0.7399845916795069), (376, 0.6868419862838142)]"
411,Elizabeth Monroe,0.9666666666666668,False,False,False,False,True,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(259, 0.7547951477657624), (422, 0.6988265976975824), (137, 0.6662807878372586)]"
412,Kimberly Welch,0.7666666666666666,False,False,False,False,True,False,False,True,False,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(29, 0.6956531009597398), (229, 0.6950316472487762), (43, 0.6658708192069434)]"
413,Kevin Roberts,0.7333333333333333,False,True,False,False,True,False,False,False,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"[(188, 0.5345961158512781), (16, 0.521313881691722), (142, 0.5075569139615251)]"
414,Rachel Morris,0.7,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(144, 0.8145230259079992), (59, 0.8141938069125754), (4, 0.7967470734631169)]"
415,Christopher Cannon,1.0,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"[(278, 0.6978451427887298), (92, 0.6622459187363933), (241, 0.6622459187363933)]"
416,Darius Berry,0.8666666666666667,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(215, 0.8509816327585724), (300, 0.7959378737967386), (118, 0.7292199304821494)]"
417,Cindy Ingram,0.7,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[(205, 0.7800335748852123), (378, 0.707553244542732), (252, 0.6892652594386433)]"
418,Zachary Howell,0.9,False,False,True,False,True,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"[(466, 0.6105585139036047), (193, 0.5129044251758381), (23, 0.5118176443532421)]"
419,Ronald Whitehead,0.7,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[(2, 0.5565281180987256), (277, 0.5515640004717538), (203, 0.5502391583010463)]"
420,Hailey Santos,1.0,False,False,False,False,True,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"[(147, 0.5669467095138409), (32, 0.5581121915250025), (482, 0.5557869645496105)]"
421,Sabrina Ferguson,0.8,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(216, 0.8198265773244576), (379, 0.7417642372897449), (320, 0.7394515894418255)]"
422,Dakota Weber,0.9333333333333332,False,False,False,False,True,False,False,True,False,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"[(411, 0.6988265976975824), (93, 0.6962834103091234), (478, 0.6906115597004153)]"
423,Stephanie Moore,1.0,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(432, 0.6906475032664399), (183, 0.6531972647421808), (349, 0.6324555320336759)]"
424,Crystal Sellers,0.8333333333333334,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(216, 0.8208072297832887), (164, 0.7435037551586527), (155, 0.7435037551586527)]"
425,Jessica Wood,0.7,False,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(491, 0.7920885863256115), (260, 0.7664780157442812), (316, 0.7403295120088687)]"
426,Kaitlin Walton,0.8666666666666667,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,"[(126, 0.6923776279745818), (70, 0.6886755914801689), (407, 0.6632515308074024)]"
427,Stephen Simon,0.8666666666666667,False,False,False,False,True,False,False,True,False,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(235, 0.6611562261619288), (102, 0.6557527039130431), (225, 0.6357400762145259)]"
428,Erica Grant,0.8333333333333334,False,False,False,False,True,False,False,True,False,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(27, 0.7789310138614978), (262, 0.6863589101021343), (437, 0.6837767120775492)]"
429,Paul Gonzalez,0.9333333333333332,False,False,True,False,True,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"[(338, 0.5854550673463288), (220, 0.5082200414434046), (365, 0.4982459139821564)]"
430,Ashley Snow,0.8333333333333334,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"[(264, 0.6903523441034745), (265, 0.6846720584881204), (369, 0.6836501818419722)]"
431,James Mendez,0.6333333333333333,False,True,False,False,True,False,False,False,False,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[(336, 0.5790770183011943), (380, 0.5668340723765036), (276, 0.5424976439230437)]"
432,Kevin Adams,0.7333333333333333,True,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[(423, 0.6906475032664399), (442, 0.6875394355056693), (20, 0.6583898710143261)]"
433,Alex Garcia,1.0,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(237, 0.710531047127456), (202, 0.6682002116929635), (483, 0.6664116308114527)]"
434,James Caldwell,0.7666666666666666,False,False,True,False,True,False,False,True,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(14, 0.7415934402034382), (325, 0.6600301737060641), (376, 0.660005079341357)]"
435,Kenneth Griffin,0.8666666666666667,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(113, 0.8134321956944646), (45, 0.7138656584119516), (433, 0.6654147093802948)]"
436,Rodney Cabrera,0.7333333333333333,True,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(385, 0.6564133069051222), (343, 0.5782406345686097), (250, 0.5612718567666658)]"
